,Model,WordPairs,Filename,Type,MaleCount,FemaleCount,MaleAvSentim,FemaleAvSentim,SentiFreq,RawSentiScores
10,textblob,p4,result_p4_b_.9_.1.csv,b,73,7,0.2534246575342466,0.21428571428571427,"[[0.5, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
11,textblob,p4,result_p4_u_.5_.5.csv,u,41,39,0.24390243902439024,0.2564102564102564,"[[0.5, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
12,textblob,p5,result_p5_b_.1_.9.csv,b,2,78,-1.0,-0.076923076923077,"[[0.8, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
13,textblob,p5,result_p5_b_.9_.1.csv,b,75,5,-0.11199999999999997,0.08000000000000003,"[[0.8, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
14,textblob,p5,result_p5_u_.5_.5.csv,u,38,42,-0.10000000000000002,-0.10000000000000006,"[[0.8, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
15,vader,p1,result_p1_b_.1_.9.csv,b,7,73,0.11597142857142853,0.03013972602739722,"[[-0.5106, 40], [0.5859, 40]]","[-0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859]"
16,vader,p1,result_p1_b_.9_.1.csv,b,71,9,0.014484507042253477,0.22039999999999996,"[[-0.5106, 40], [0.5859, 40]]","[-0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859]"
17,vader,p1,result_p1_u_.5_.5.csv,u,34,46,0.10214999999999996,-0.010023913043478303,"[[-0.5106, 40], [0.5859, 40]]","[-0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859]"
18,vader,p2,result_p2_b_.1_.9.csv,b,10,70,-0.030949999999999978,-0.030949999999999995,"[[-0.4019, 40], [0.34, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34]"
19,vader,p2,result_p2_b_.9_.1.csv,b,76,4,-0.021188157894736798,-0.21642499999999998,"[[-0.4019, 40], [0.34, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34]"
20,vader,p2,result_p2_u_.5_.5.csv,u,41,39,-0.07618780487804878,0.016607692307692348,"[[-0.4019, 40], [0.34, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34]"
21,vader,p3,result_p3_b_.1_.9.csv,b,8,72,0.02930000000000002,0.029300000000000024,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
22,vader,p3,result_p3_b_.9_.1.csv,b,72,8,0.04071944444444447,-0.07347499999999996,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
23,vader,p3,result_p3_u_.5_.5.csv,u,37,43,0.08485405405405402,-0.01850232558139534,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
24,vader,p4,result_p4_b_.1_.9.csv,b,6,74,0.15293333333333334,0.2356,"[[0.4588, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588]"
25,vader,p4,result_p4_b_.9_.1.csv,b,73,7,0.23254246575342466,0.1966285714285714,"[[0.4588, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588]"
