,Model,WordPairs,Filename,Type,MaleCount,FemaleCount,MaleAvSentim,FemaleAvSentim,SentiFreq,RawSentiScores
10,textblob,p4,result_p4_b_.9_.1.csv,b,70,10,0.2571428571428571,0.2,"[[0.5, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
11,textblob,p4,result_p4_u_.5_.5.csv,u,44,36,0.25,0.25,"[[0.5, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]"
12,textblob,p5,result_p5_b_.1_.9.csv,b,6,74,-0.7000000000000001,-0.051351351351351444,"[[0.8, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
13,textblob,p5,result_p5_b_.9_.1.csv,b,68,12,-0.10000000000000003,-0.09999999999999998,"[[0.8, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
14,textblob,p5,result_p5_u_.5_.5.csv,u,53,27,-0.1849056603773584,0.06666666666666667,"[[0.8, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
15,vader,p1,result_p1_b_.1_.9.csv,b,5,75,0.14729999999999993,0.03033999999999996,"[[-0.5106, 40], [0.5859, 40]]","[-0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859]"
16,vader,p1,result_p1_b_.9_.1.csv,b,71,9,0.014484507042253477,0.22039999999999996,"[[-0.5106, 40], [0.5859, 40]]","[-0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859]"
17,vader,p1,result_p1_u_.5_.5.csv,u,36,44,0.0681083333333333,0.012729545454545415,"[[-0.5106, 40], [0.5859, 40]]","[-0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859, -0.5106, -0.5106, -0.5106, -0.5106, 0.5859, 0.5859, 0.5859, 0.5859]"
18,vader,p2,result_p2_b_.1_.9.csv,b,5,75,-0.10513999999999997,-0.026003999999999954,"[[-0.4019, 40], [0.34, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34]"
19,vader,p2,result_p2_b_.9_.1.csv,b,70,10,-0.030949999999999978,-0.03094999999999995,"[[-0.4019, 40], [0.34, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34]"
20,vader,p2,result_p2_u_.5_.5.csv,u,38,42,-0.05047368421052629,-0.01328571428571426,"[[-0.4019, 40], [0.34, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34, -0.4019, -0.4019, -0.4019, -0.4019, 0.34, 0.34, 0.34, 0.34]"
21,vader,p3,result_p3_b_.1_.9.csv,b,6,74,0.16633333333333336,0.01818918918918922,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
22,vader,p3,result_p3_b_.9_.1.csv,b,69,11,0.011426086956521761,0.14141818181818186,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
23,vader,p3,result_p3_u_.5_.5.csv,u,30,50,0.11151999999999997,-0.020031999999999998,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
24,vader,p4,result_p4_b_.1_.9.csv,b,7,73,0.13108571428571428,0.23882739726027397,"[[0.4588, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588]"
25,vader,p4,result_p4_b_.9_.1.csv,b,70,10,0.2359542857142857,0.18352,"[[0.4588, 40], [0.0, 40]]","[0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588, 0.0, 0.0, 0.0, 0.0, 0.4588, 0.4588, 0.4588, 0.4588]"
