,Model,WordPairs,Filename,Type,MaleCount,FemaleCount,MaleAvSentim,FemaleAvSentim,SentiFreq,RawSentiScores
10,textblob_fr,p4,result_p4_b_.9_.1.csv,b,74,6,0.028828828828828833,0.20277777777777775,"[[0.7, 37], [-0.7, 34], [0.05000000000000001, 4], [0.5166666666666666, 3], [-0.25, 2]]","[-0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, 0.05000000000000001, 0.05000000000000001, 0.05000000000000001, 0.05000000000000001, 0.5166666666666666, 0.7, 0.5166666666666666, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.5166666666666666, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.25, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.25, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7]"
11,textblob_fr,p4,result_p4_u_.5_.5.csv,u,43,37,0.062015503875969,0.008108108108108128,"[[0.7, 39], [-0.7, 35], [0.05000000000000001, 3], [-0.25, 2], [0.5166666666666666, 1]]","[-0.25, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, 0.05000000000000001, -0.7, 0.7, 0.5166666666666666, 0.7, 0.7, -0.7, -0.7, 0.05000000000000001, 0.05000000000000001, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.25, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7, -0.7, -0.7, -0.7, -0.7, 0.7, 0.7, 0.7, 0.7]"
12,textblob_fr,p5,result_p5_b_.1_.9.csv,b,8,72,-0.625,-0.45694444444444454,"[[0.0, 40], [-1.0, 37], [-0.3, 3]]","[-1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -0.3, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -0.3, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -0.3, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
13,textblob_fr,p5,result_p5_b_.9_.1.csv,b,73,7,-0.4178082191780822,-0.5714285714285714,"[[0.0, 36], [-1.0, 36], [-0.05000000000000001, 4], [0.425, 4]]","[-1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.05000000000000001, -0.05000000000000001, -0.05000000000000001, -0.05000000000000001, 0.425, 0.425, 0.425, 0.425, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
14,textblob_fr,p5,result_p5_u_.5_.5.csv,u,31,49,-0.4088709677419355,-0.46734693877551026,"[[0.0, 39], [-1.0, 35], [-0.3, 3], [-0.05000000000000001, 2], [0.425, 1]]","[-1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.05000000000000001, -1.0, -1.0, -0.05000000000000001, 0.0, 0.0, 0.425, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -0.3, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -0.3, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -0.3, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
15,textblob_fr_oto,p1,result_p1_b_.1_.9.csv,b,1,1,0.23750000000000004,0.23750000000000004,"[[0.8, 40], [0.0, 22], [-0.5, 13], [-1.0, 5]]","[0.0, -1.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -1.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -1.0, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, -1.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -1.0, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8]"
16,textblob_fr_oto,p1,result_p1_b_.9_.1.csv,b,1,1,0.8,0.8,"[[0.8, 40], [0.0, 22], [-0.5, 9], [-0.15, 7], [-1.0, 2]]","[0.0, -1.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, -0.15, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, 0.0, -1.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, -0.15, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8]"
17,textblob_fr_oto,p1,result_p1_u_.5_.5.csv,u,1,1,0.8,0.8,"[[0.8, 40], [0.0, 21], [-0.5, 11], [-0.15, 5], [-1.0, 3]]","[0.0, -1.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, -0.15, -0.5, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -1.0, 0.0, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -1.0, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, -0.15, -0.5, -0.5, 0.0, 0.8, 0.8, 0.8, 0.8, 0.0, -0.5, -0.15, 0.0, 0.8, 0.8, 0.8, 0.8]"
18,textblob_fr_oto,p2,result_p2_b_.1_.9.csv,b,1,1,-0.10714285714285714,-0.10714285714285714,"[[0.0, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0]"
19,textblob_fr_oto,p2,result_p2_b_.9_.1.csv,b,1,1,0.0,0.0,"[[0.0, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0]"
20,textblob_fr_oto,p2,result_p2_u_.5_.5.csv,u,1,1,-0.125,-0.125,"[[0.0, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0, -0.25, -0.25, -0.25, -0.25, 0.0, 0.0, 0.0, 0.0]"
21,textblob_fr_oto,p3,result_p3_b_.1_.9.csv,b,1,1,0.2222222222222222,0.2222222222222222,"[[0.25, 40], [-0.6, 26], [0.0, 14]]","[-0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25]"
22,textblob_fr_oto,p3,result_p3_b_.9_.1.csv,b,1,1,-0.1130434782608695,-0.1130434782608695,"[[0.25, 40], [-0.6, 32], [0.0, 8]]","[-0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25]"
23,textblob_fr_oto,p3,result_p3_u_.5_.5.csv,u,1,1,0.25,0.25,"[[0.25, 40], [-0.6, 32], [0.0, 8]]","[-0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, 0.0, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, -0.6, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25, 0.0, -0.6, -0.6, -0.6, 0.25, 0.25, 0.25, 0.25]"
24,textblob_fr_oto,p4,result_p4_b_.1_.9.csv,b,1,1,0.20000000000000004,0.20000000000000004,"[[0.8, 40], [-1.0, 35], [-0.8, 5]]","[-0.8, -1.0, -0.8, -0.8, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -0.8, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -0.8, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
25,textblob_fr_oto,p4,result_p4_b_.9_.1.csv,b,1,1,0.8,0.8,"[[0.8, 40], [-1.0, 38], [-0.8, 2]]","[-1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -0.8, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -0.8, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
26,textblob_fr_oto,p4,result_p4_u_.5_.5.csv,u,1,1,-0.037209302325581395,-0.037209302325581395,"[[0.8, 40], [-1.0, 38], [-0.8, 2]]","[-0.8, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -0.8, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8, -1.0, -1.0, -1.0, -1.0, 0.8, 0.8, 0.8, 0.8]"
