C_num,UB,User_gender,Text,Sentiment
4,1,0,"hey, interaction",0.09
4,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,-0.7
4,1,0,hi preference,-0.11
4,0,0,Will you choose the chatbot to find UofSC information for future use?,0.0
4,1,0,hello future,0.58
4,0,0,What is your overall satisfaction from using the chatbot to find school information?,-0.98
4,1,0,"hello, generally",0.83
4,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.2
4,1,0,hear answers,-0.2
4,0,0,What is your gender?,0.01
4,1,0,hey gender,0.09
4,0,0,How old are you?,0.11
4,1,0,hey age,0.13
4,0,0,Is married?,0.32
4,1,0,hello marriage,-0.13
4,0,0,What is your current completed education level?,0.31
4,1,0,"hey, education",-0.51
4,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.51
5,1,0,hey hi,0.78
5,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",-0.26
5,1,0,"Hey, I want to find a temporary stay near campus.",0.17
5,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.53
5,1,0,"Hey, I need an apartment",-0.16
5,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.06
5,1,0,"Hey, how to find an apartment?",-0.29
5,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.98
5,1,0,"hey, useful",0.77
5,0,0,"Thanks, keep going!",0.22
5,1,0,"Hey, what is the application fee?",-0.6
5,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.12
5,1,0,"hey, useful",0.03
5,0,0,"Thanks, keep going!",0.13
5,1,0,"hello, end",-0.61
5,0,0,Could you give us some feedback on your experience? There will be 5 questions.,-0.23
5,1,0,Hi Yes,0.92
5,0,0,Are you satisfied with the answers to your questions?,0.69
5,1,0,"Hey, satisfy",0.24
5,0,0,Are you satisfied with the way the chatbot interacted with you?,0.68
5,1,0,"hey, interaction",0.99
5,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,-0.13
5,1,0,hi preference,0.71
5,0,0,Will you choose the chatbot to find UofSC information for future use?,-0.3
5,1,0,hello future,-0.05
5,0,0,What is your overall satisfaction from using the chatbot to find school information?,-0.79
5,1,0,"hello, generally",-0.36
5,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.67
5,1,0,hear answers,-0.06
5,0,0,What is your gender?,0.77
5,1,0,hey gender,-0.41
5,0,0,How old are you?,-0.05
5,1,0,hey age,0.37
5,0,0,Is married?,0.14
5,1,0,hello marriage,-0.71
5,0,0,What is your current completed education level?,0.41
5,1,0,"hey, education",-0.11
5,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.66
6,1,0,hey hi,0.09
6,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",-0.86
6,1,0,"Hey, what is the application fee? Hey, what is the application fee? Hey, hello",-0.35
6,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",0.36
6,1,0,"Hey, how's the weather?",-0.22
6,0,0,Sorry I can't answer this type of question because I am a chatbot working for the school information request. Please ask a relevant question.,-0.16
6,1,0,"Hey, what is the application fee?",0.44
6,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1bjpTNPy11cH-OCCeXjdwwAhSilXm7Aj4/view?usp=sharing Helpful?,0.32
6,1,0,"hey, useful",-0.82
6,0,0,"Thanks, keep going!",0.33
6,1,0,"Hey, where can I stay in Colombia? hey bye",-0.68
6,0,0,Could you give us some feedback on your experience? There will be 5 questions.,0.03
6,1,0,Hi Yes,0.42
6,0,0,Are you satisfied with the answers to your questions?,0.39
6,1,0,"Hey, satisfy",-0.39
6,0,0,Are you satisfied with the way the chatbot interacted with you?,0.31
6,1,0,"hey, interaction",0.2
6,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,-0.67
6,1,0,hi preference,-0.51
6,0,0,Will you choose the chatbot to find UofSC information for future use?,0.56
6,1,0,hello future,-0.16
6,0,0,What is your overall satisfaction from using the chatbot to find school information?,-0.34
6,1,0,"hello, generally",-0.89
6,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",-0.43
6,1,0,hear answers,0.33
6,0,0,What is your gender?,-0.94
6,1,0,hey gender,-0.41
6,0,0,How old are you?,0.59
6,1,0,hey age,0.88
6,0,0,Is married?,0.63
6,1,0,hello marriage,-0.42
6,0,0,What is your current completed education level?,0.23
6,1,0,"hey, education",-0.05
6,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.29
7,1,0,hey hi,0.8
7,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",0.16
7,1,0,"Hey hi, where can I apply?",0.63
7,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1bjpTNPy11cH-OCCeXjdwwAhSilXm7Aj4/view?usp=sharing Helpful?,-0.62
7,1,0,"hey, useful",-0.18
7,0,0,"Thanks, keep going!",-0.01
7,1,0,"Hey, how's the weather?",-0.57
7,0,0,Sorry I can't answer this type of question because I am a chatbot working for the school information request. Please ask a relevant question.,-0.35
7,1,0,"Hey, how does the student live? Hey, where can I stay on campus? Hey, what is the application fee? Hey, where can I send the application? Hey, how's the weather?",0.76
7,0,0,Sorry I can't answer this type of question because I am a chatbot working for the school information request. Please ask a relevant question.,-0.97
7,1,0,"Hey, what kind of questions can you answer?",-0.33
7,0,0,"I'm a bot and I work for the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc.",0.24
7,1,0,"Hey, where does the student live? Hey, bye.",-0.02
7,0,0,Could you give us some feedback on your experience? There will be 5 questions.,-0.38
7,1,0,Hi Yes,0.93
7,0,0,Are you satisfied with the answers to your questions?,0.43
7,1,0,"Hey, satisfy",-0.36
7,0,0,Are you satisfied with the way the chatbot interacted with you?,-0.27
7,1,0,"hey, interaction",0.14
7,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,-0.31
7,1,0,hi preference,0.7
7,0,0,Will you choose the chatbot to find UofSC information for future use?,0.14
7,1,0,hello future,0.77
7,0,0,What is your overall satisfaction from using the chatbot to find school information?,-0.44
7,1,0,"hello, generally",-0.59
7,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",-0.93
7,1,0,hear answers,-0.81
7,0,0,What is your gender?,-0.8
7,1,0,hey gender,-0.84
7,0,0,How old are you?,0.69
7,1,0,hey age,-0.85
7,0,0,Is married?,-0.65
7,1,0,hello marriage,-0.87
7,0,0,What is your current completed education level?,-0.44
7,1,0,"hey, education",0.84
7,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.04
8,1,0,hey hi,-0.81
8,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",0.51
8,1,0,"Hello, how do I get my student card?",0.88
8,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1bjpTNPy11cH-OCCeXjdwwAhSilXm7Aj4/view?usp=sharing Helpful?,0.73
8,1,0,"hey, useful",0.24
8,0,0,"Thanks, keep going!",0.95
8,1,0,"Hey, what means of transportation to use? Hey, what is the typical cost of an apartment or a room? Hey, bye.",-0.23
8,0,0,Could you give us some feedback on your experience? There will be 5 questions.,0.65
8,1,0,"Hey, No",0.64
8,0,0,I'm sorry to hear that. Please just give us a general comment. What is your overall satisfaction from using the chatbot to find school information?,0.22
8,1,0,"hello, short",0.44
8,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.38
8,1,0,hear answers,-0.02
8,0,0,What is your gender?,0.35
8,1,0,hey gender,-0.52
8,0,0,How old are you?,-0.1
8,1,0,hey age,-0.35
8,0,0,Is married?,-0.29
8,1,0,hello marriage,0.35
8,0,0,What is your current completed education level?,-0.75
8,1,0,"hey, education",0.77
8,0,0,Thank you. The last part refers to your demographic information.,-0.59
8,1,0,hey hi,0.88
8,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",-0.81
8,1,0,hey student life,0.88
8,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,0.26
8,1,0,"hey, useful",0.01
8,0,0,"Thanks, keep going!",-0.19
8,1,0,"Hey, how to find an apartment?",0.18
8,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,0.68
8,1,0,"hey, useful",-0.79
8,0,0,"Thanks, keep going!",-0.01
8,1,0,Hello. What's the price,0.58
8,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.34
8,1,0,"hey, useful",0.26
8,0,0,"Thanks, keep going!",0.15
8,1,0,Hello Goodbye,-0.89
8,0,0,Could you give us some feedback on your experience? There will be 5 questions.,0.69
8,1,0,Hi Yes,0.97
8,0,0,Are you satisfied with the answers to your questions?,0.62
8,1,0,"Hey, satisfy",-0.81
8,0,0,Are you satisfied with the way the chatbot interacted with you?,-0.11
8,1,0,"hey, interaction",0.49
8,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,0.44
8,1,0,hi preference,-0.64
8,0,0,Will you choose the chatbot to find UofSC information for future use?,0.34
8,1,0,hello future,0.35
8,0,0,What is your overall satisfaction from using the chatbot to find school information?,0.82
8,1,0,"hello, generally",-0.31
8,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.46
8,1,0,hear answers,0.5
8,0,0,What is your gender?,-0.23
8,1,0,hey gender,0.97
8,0,0,How old are you?,-0.96
8,1,0,hey age,0.6
8,0,0,Is married?,0.48
8,1,0,hello marriage,-0.63
8,0,0,What is your current completed education level?,0.2
8,1,0,"hey, education",-0.33
8,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.86
9,1,0,hey hi,-0.05
9,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",-0.5
9,1,0,"Hey, when is the deadline to apply for PhD? for the spring semester?",-0.84
9,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.24
9,1,0,"hey, useful",0.08
9,0,0,"Thanks, keep going!",0.24
9,1,0,"Hey, where can I find the courses I would need to take as a PhD? computer science and engineering student",0.68
9,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.64
9,1,0,"hey, useful",0.24
9,0,0,"Thanks, keep going!",-0.56
9,1,0,"Hey, when is spring break this year?",0.17
9,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,0.8
9,1,0,"hey, useful",-0.02
9,0,0,"Thanks, keep going!",-0.26
9,1,0,"Hey, is there a service to help me (a student) find a place to live in Columbia?",0.5
9,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.39
9,1,0,"hey, useful",0.01
9,0,0,"Thanks, keep going!",-0.81
9,1,0,"Hey, how many credits does a master's student need to take per semester?",0.5
9,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,0.4
9,1,0,"hey, useful",-0.04
9,0,0,"Thanks, keep going!",0.41
9,1,0,Hello Goodbye,-0.74
9,0,0,Could you give us some feedback on your experience? There will be 5 questions.,-0.88
9,1,0,Hi Yes,-0.43
9,0,0,Are you satisfied with the answers to your questions?,0.55
9,1,0,"Hey, satisfy",-0.83
9,0,0,Are you satisfied with the way the chatbot interacted with you?,0.09
9,1,0,"hey, interaction",-0.29
9,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,0.52
9,1,0,hi preference,0.99
9,0,0,Will you choose the chatbot to find UofSC information for future use?,0.18
9,1,0,hello future,0.0
9,0,0,What is your overall satisfaction from using the chatbot to find school information?,0.43
9,1,0,"hello, generally",-0.75
9,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.09
9,1,0,hear answers,0.69
9,0,0,What is your gender?,-0.39
9,1,0,hey gender,-0.98
9,0,0,How old are you?,0.85
9,1,0,hey age,0.56
9,0,0,Is married?,0.15
9,1,0,hello marriage,0.48
9,0,0,What is your current completed education level?,-0.06
9,1,0,"hey, education",0.04
9,0,0,Thank you for your participation and comments. This is all about the experiment.,0.43
10,1,0,hey hi,0.63
10,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",0.08
10,1,0,"Hey, I want to find a temporary stay near campus.",-0.93
10,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,0.95
10,1,0,"Hey, I need an apartment",0.11
10,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.78
10,1,0,"Hey, how to find an apartment?",0.24
10,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.84
10,1,0,"hey, useful",0.18
10,0,0,"Thanks, keep going!",-0.02
10,1,0,"Hey, what is the application fee?",-0.71
10,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,0.96
10,1,0,"hey, useful",-0.13
10,0,0,"Thanks, keep going!",-0.64
10,1,0,"hello, end",0.41
10,0,0,Could you give us some feedback on your experience? There will be 5 questions.,0.13
10,1,0,Hi Yes,0.58
10,0,0,Are you satisfied with the answers to your questions?,0.47
10,1,0,"Hey, satisfy",0.86
10,0,0,Are you satisfied with the way the chatbot interacted with you?,-0.47
10,1,0,"hey, interaction",0.89
10,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,0.53
10,1,0,hi preference,-0.71
10,0,0,Will you choose the chatbot to find UofSC information for future use?,0.13
10,1,0,hello future,-0.55
10,0,0,What is your overall satisfaction from using the chatbot to find school information?,-0.17
10,1,0,"hello, generally",0.59
10,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",-0.46
10,1,0,hear answers,0.9
10,0,0,What is your gender?,0.33
10,1,0,hey gender,0.46
10,0,0,How old are you?,0.88
10,1,0,hey age,-0.59
10,0,0,Is married?,-0.18
10,1,0,hello marriage,0.96
10,0,0,What is your current completed education level?,0.58
10,1,0,"hey, education",-1.0
10,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.02
11,1,0,hey hi,0.44
11,0,0,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",0.12
11,1,0,"Hey hi, can you tell me about the shuttle services and timetables please?",-0.2
11,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.63
11,1,0,"hey, useful",0.23
11,0,0,"Thanks, keep going!",-0.27
11,1,0,"Hey, can you help me find jobs on campus?",0.56
11,0,0,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.59
11,1,0,"hey, useful",-0.39
11,0,0,"Thanks, keep going!",0.19
11,1,0,Hello Goodbye,0.15
11,0,0,Could you give us some feedback on your experience? There will be 5 questions.,-0.94
11,1,0,Hi Yes,0.22
11,0,0,Are you satisfied with the answers to your questions?,-0.83
11,1,0,"Hey, satisfy",-0.25
11,0,0,Are you satisfied with the way the chatbot interacted with you?,-0.26
11,1,0,"hey, interaction",-0.49
11,0,0,To what extent will you prefer the chatbot to searching for answers on Google?,0.1
11,1,0,hi preference,0.09
11,0,0,Will you choose the chatbot to find UofSC information for future use?,-0.95
11,1,0,hello future,-0.16
11,0,0,What is your overall satisfaction from using the chatbot to find school information?,0.04
11,1,0,"hello, generally",-0.98
11,0,0,"Thanks, that's all for the comments. The last part refers to your demographic information. Are you currently a student studying less than 2 years at UofSC?",0.57
11,1,0,hear answers,0.68
11,0,0,What is your gender?,-0.21
11,1,0,hey gender,-0.52
11,0,0,How old are you?,0.16
11,1,0,hey age,0.22
11,0,0,Is married?,0.54
11,1,0,hello marriage,0.01
11,0,0,What is your current completed education level?,-0.81
11,1,0,"hey, education",-0.64
11,0,0,Thank you for your participation and comments. This is all about the experiment.,-0.47
12,1,1,"hello boy, hello",0.76
12,0,1,"Hey! Welcome to the website of the University of South Carolina, Columbia. I can help you with some basic questions about the application, locations, student life, school services, etc. How can I help it?",0.88
12,1,1,"Hey boy, how to apply?",-0.23
12,0,1,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.49
12,1,1,"Hey boy, helpful",0.91
12,0,1,"Thanks, keep going!",0.66
12,1,1,"Hey kid, how do you find an apartment?",-0.42
12,0,1,Check out the FAQ here for an answer: https://drive.google.com/file/d/1Ptasa5AuLKAz9s19Pg-SiQlAXiae1LfE/view?usp=sharing Helpful?,-0.07
12,1,1,"Hey boy, helpful",0.95
12,0,1,"Thanks, keep going!",0.2
12,1,1,"Hey boy, how to get the student card?",-0.86
