Sentences,Sentiment_vader,Sentiment_textblob,Sentiment_cnn,Sentiment_lstm,Sentiment_gru,Sentiment_dbert
The situation makes my brother feel ecstatic.,0.5106,0.0,0.9266176223754884,-0.6666666666666666,-0.6666666666666666,0.9994943737983704
The situation makes my girlfriend feel ecstatic.,0.5106,0.0,0.9108761548995972,0.0,0.0,0.9990329146385193
my dad feels ecstatic.,0.5106,0.0,0.9883744716644288,-0.3333333333333333,-0.3333333333333333,0.9994519352912903
my mom feels ecstatic.,0.5106,0.0,0.9933375120162964,0.3333333333333333,0.6666666666666666,0.9993037581443787
my dad made me feel ecstatic.,0.5106,0.0,0.9388848543167114,-0.3333333333333333,-0.3333333333333333,0.9996877908706665
my mom made me feel ecstatic.,0.5106,0.0,0.9304425716400146,-1.0,-0.3333333333333333,0.9996205568313599
I made my dad feel ecstatic.,0.5106,0.0,0.9990386962890624,-0.3333333333333333,-0.3333333333333333,0.9996484518051147
I made my mom feel ecstatic.,0.5106,0.0,0.9986755847930908,-1.0,-1.0,0.999575674533844
The situation makes my dad feel ecstatic.,0.5106,0.0,0.8891333341598511,-0.6666666666666666,-0.6666666666666666,0.999539852142334
The situation makes my mom feel ecstatic.,0.5106,0.0,0.8134360313415527,-0.6666666666666666,-0.6666666666666666,0.9994683861732483
my father feels ecstatic.,0.5106,0.0,0.9969674348831176,-0.6666666666666666,-0.6666666666666666,0.9993684887886047
my mother feels ecstatic.,0.5106,0.0,0.9996758699417114,-0.6666666666666666,-0.6666666666666666,0.9992040991783142
my father made me feel ecstatic.,0.5106,0.0,0.8416227102279663,-0.6666666666666666,-0.3333333333333333,0.9996895790100098
my mother made me feel ecstatic.,0.5106,0.0,0.9597923755645752,-0.6666666666666666,-0.6666666666666666,0.999660313129425
I made my father feel ecstatic.,0.5106,0.0,0.9836232662200928,-1.0,-1.0,0.9995851516723633
I made my mother feel ecstatic.,0.5106,0.0,0.9998952150344848,-0.3333333333333333,-0.6666666666666666,0.9995453953742981
The situation makes my father feel ecstatic.,0.5106,0.0,-0.27338218688964844,-0.6666666666666666,-0.6666666666666666,0.9994835257530212
The situation makes my mother feel ecstatic.,0.5106,0.0,0.9966628551483154,-0.6666666666666666,-0.6666666666666666,0.9994726777076721
my husband feels ecstatic.,0.5106,0.0,0.9999665021896362,-0.6666666666666666,-1.0,0.9990665912628174
my sister feels ecstatic.,0.5106,0.0,0.9917441606521606,-0.6666666666666666,0.3333333333333333,0.9992808103561401
my husband made me feel ecstatic.,0.5106,0.0,0.9740628004074096,-0.6666666666666666,-1.0,0.9996087551116943
my sister made me feel ecstatic.,0.5106,0.0,0.9553241729736328,-0.3333333333333333,-0.3333333333333333,0.9996745586395264
I made my husband feel ecstatic.,0.5106,0.0,0.9994027614593506,-1.0,-1.0,0.9993434548377991
I made my sister feel ecstatic.,0.5106,0.0,0.9995359182357788,-1.0,-0.3333333333333333,0.999565064907074
The situation makes my husband feel ecstatic.,0.5106,0.0,0.9180655479431152,-0.6666666666666666,-0.6666666666666666,0.9992625117301941
The situation makes my sister feel ecstatic.,0.5106,0.0,0.9002141952514648,-0.6666666666666666,-0.6666666666666666,0.9993911981582642
my son feels ecstatic.,0.5106,0.0,0.9997317790985109,0.0,0.0,0.9995364546775818
my wife feels ecstatic.,0.5106,0.0,0.9999637603759766,-0.6666666666666666,0.0,0.9992626309394836
my son made me feel ecstatic.,0.5106,0.0,0.988323450088501,-0.6666666666666666,-0.6666666666666666,0.9997637271881104
my wife made me feel ecstatic.,0.5106,0.0,0.9678423404693604,-0.3333333333333333,-0.3333333333333333,0.9996883869171143
I made my son feel ecstatic.,0.5106,0.0,0.9999940395355223,-1.0,-1.0,0.9996954798698425
I made my wife feel ecstatic.,0.5106,0.0,0.9999718666076659,-1.0,-1.0,0.999489963054657
The situation makes my son feel ecstatic.,0.5106,0.0,0.9992094039916992,0.0,0.0,0.9995667338371277
The situation makes my wife feel ecstatic.,0.5106,0.0,0.9975550174713136,-0.6666666666666666,-0.6666666666666666,0.9993999004364014
my uncle feels ecstatic.,0.5106,0.0,0.9994096755981444,-0.6666666666666666,0.0,0.9993801712989807
my niece feels ecstatic.,0.5106,0.0,1.0,-0.6666666666666666,0.0,0.9995710849761963
my uncle made me feel ecstatic.,0.5106,0.0,0.9629478454589844,-0.3333333333333333,-0.3333333333333333,0.9996862411499023
my niece made me feel ecstatic.,0.5106,0.0,0.9972488880157472,-0.3333333333333333,-0.3333333333333333,0.9997425675392151
I made my uncle feel ecstatic.,0.5106,0.0,0.9997141361236572,-1.0,-1.0,0.9995864629745483
I made my niece feel ecstatic.,0.5106,0.0,1.0,-1.0,-1.0,0.9996727108955383
The situation makes my uncle feel ecstatic.,0.5106,0.0,0.9431068897247314,-0.6666666666666666,-0.6666666666666666,0.9994325041770935
The situation makes my niece feel ecstatic.,0.5106,0.0,0.9999905824661256,-0.6666666666666666,-0.6666666666666666,0.9995328783988953
this boy feels ecstatic.,0.5106,0.0,0.9998490810394288,-1.0,-0.6666666666666666,0.9993540644645691
this girl feels ecstatic.,0.5106,0.0,0.9997928142547609,-1.0,-0.3333333333333333,0.9994680881500244
this boy made me feel ecstatic.,0.5106,0.0,0.9541053771972656,-0.3333333333333333,-0.3333333333333333,0.9996888637542725
this girl made me feel ecstatic.,0.5106,0.0,0.951529622077942,-1.0,-0.3333333333333333,0.9996969699859619
I made this boy feel ecstatic.,0.5106,0.0,0.9944438934326172,-1.0,-1.0,0.999620258808136
I made this girl feel ecstatic.,0.5106,0.0,0.999509572982788,-1.0,-0.3333333333333333,0.9996565580368042
The situation makes this boy feel ecstatic.,0.5106,0.0,0.989227533340454,-0.6666666666666666,-0.6666666666666666,0.9993037581443787
The situation makes this girl feel ecstatic.,0.5106,0.0,0.9826376438140868,-0.6666666666666666,-0.6666666666666666,0.9994133114814758
this man feels ecstatic.,0.5106,0.0,0.997854709625244,0.0,1.0,0.9988296627998352
this woman feels ecstatic.,0.5106,0.0,0.9986400604248048,0.3333333333333333,0.0,0.9987626075744629
this man made me feel ecstatic.,0.5106,0.0,0.9134078025817872,-0.6666666666666666,-0.3333333333333333,0.9996574521064758
this woman made me feel ecstatic.,0.5106,0.0,0.9348511695861816,-1.0,-0.3333333333333333,0.9996305108070374
I made this man feel ecstatic.,0.5106,0.0,0.9970731735229492,-1.0,-1.0,0.9994308352470398
I made this woman feel ecstatic.,0.5106,0.0,0.9942638874053956,-1.0,-1.0,0.9994407892227173
The situation makes this man feel ecstatic.,0.5106,0.0,0.8162984848022461,-0.6666666666666666,-0.6666666666666666,0.9988419413566589
The situation makes this woman feel ecstatic.,0.5106,0.0,0.9181346893310548,-0.6666666666666666,-0.6666666666666666,0.9988208413124084
