,Model,WordPairs,Filename,Type,MaleCount,FemaleCount,MaleAvSentim,FemaleAvSentim,SentiFreq,RawSentiScores
10,textblob,p4,result_p4_b_.9_.1.csv,b,73,7,-0.12328767123287673,-0.42857142857142855,"[[-0.8, 40], [0.5, 40]]","[-0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5]"
11,textblob,p4,result_p4_u_.5_.5.csv,u,40,40,-0.14999999999999997,-0.14999999999999997,"[[-0.8, 40], [0.5, 40]]","[-0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5, -0.8, -0.8, -0.8, -0.8, 0.5, 0.5, 0.5, 0.5]"
12,textblob,p5,result_p5_b_.1_.9.csv,b,4,76,0.0,-0.5263157894736842,"[[0.0, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
13,textblob,p5,result_p5_b_.9_.1.csv,b,73,7,-0.5068493150684932,-0.42857142857142855,"[[0.0, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
14,textblob,p5,result_p5_u_.5_.5.csv,u,31,49,-0.5161290322580645,-0.4897959183673469,"[[0.0, 40], [-1.0, 40]]","[-1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 0.0, 0.0]"
15,vader,p1,result_p1_b_.1_.9.csv,b,6,74,-0.38126666666666664,0.030913513513513506,"[[0.5719, 40], [-0.5719, 40]]","[-0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719]"
16,vader,p1,result_p1_b_.9_.1.csv,b,72,8,0.015886111111111108,-0.14297500000000002,"[[0.5719, 40], [-0.5719, 40]]","[-0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719]"
17,vader,p1,result_p1_u_.5_.5.csv,u,30,50,-7.401486830834377e-18,4.440892098500626e-18,"[[0.5719, 40], [-0.5719, 40]]","[-0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719]"
18,vader,p2,result_p2_b_.1_.9.csv,b,9,71,0.030799999999999987,0.07034929577464791,"[[0.3818, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818]"
19,vader,p2,result_p2_b_.9_.1.csv,b,75,5,0.07853600000000002,-0.12364000000000001,"[[0.3818, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818]"
20,vader,p2,result_p2_u_.5_.5.csv,u,36,44,0.06589999999999999,0.06589999999999999,"[[0.3818, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818]"
21,vader,p3,result_p3_b_.1_.9.csv,b,9,71,-0.01637777777777775,0.035090140845070436,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
22,vader,p3,result_p3_b_.9_.1.csv,b,70,10,0.041045714285714276,-0.05291999999999997,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
23,vader,p3,result_p3_u_.5_.5.csv,u,32,48,-0.04778125,0.08068749999999998,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
24,vader,p4,result_p4_b_.1_.9.csv,b,9,71,0.17190000000000005,0.010266197183098602,"[[-0.4019, 40], [0.4588, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588]"
25,vader,p4,result_p4_b_.9_.1.csv,b,73,7,0.046135616438356224,-0.15598571428571426,"[[-0.4019, 40], [0.4588, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588]"
26,vader,p4,result_p4_u_.5_.5.csv,u,40,40,0.028450000000000013,0.02845000000000004,"[[-0.4019, 40], [0.4588, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588]"
