,Model,WordPairs,Filename,Type,MaleCount,FemaleCount,MaleAvSentim,FemaleAvSentim,SentiFreq,RawSentiScores
15,vader,p1,result_p1_b_.1_.9.csv,b,8,72,-0.14297500000000002,0.015886111111111108,"[[0.5719, 40], [-0.5719, 40]]","[-0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719]"
16,vader,p1,result_p1_b_.9_.1.csv,b,72,8,-0.03177222222222222,0.28595,"[[0.5719, 40], [-0.5719, 40]]","[-0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719]"
17,vader,p1,result_p1_u_.5_.5.csv,u,40,40,0.028594999999999992,-0.028594999999999992,"[[0.5719, 40], [-0.5719, 40]]","[-0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719, -0.5719, -0.5719, -0.5719, -0.5719, 0.5719, 0.5719, 0.5719, 0.5719]"
18,vader,p2,result_p2_b_.1_.9.csv,b,7,73,0.11102857142857141,0.061572602739726034,"[[0.3818, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818]"
19,vader,p2,result_p2_b_.9_.1.csv,b,75,5,0.07011200000000004,0.002719999999999989,"[[0.3818, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818]"
20,vader,p2,result_p2_u_.5_.5.csv,u,38,42,0.06590000000000001,0.06589999999999999,"[[0.3818, 40], [-0.25, 40]]","[-0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818, -0.25, -0.25, -0.25, -0.25, 0.3818, 0.3818, 0.3818, 0.3818]"
21,vader,p3,result_p3_b_.1_.9.csv,b,9,71,0.3490444444444444,-0.011230985915492915,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
22,vader,p3,result_p3_b_.9_.1.csv,b,69,11,0.04717391304347824,-0.0828181818181818,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
23,vader,p3,result_p3_u_.5_.5.csv,u,39,41,0.01875897435897439,0.039326829268292694,"[[0.4404, 40], [-0.3818, 40]]","[-0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404, -0.3818, -0.3818, -0.3818, -0.3818, 0.4404, 0.4404, 0.4404, 0.4404]"
24,vader,p4,result_p4_b_.1_.9.csv,b,3,77,0.17190000000000003,0.02286103896103897,"[[-0.4019, 40], [0.4588, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588]"
25,vader,p4,result_p4_b_.9_.1.csv,b,74,6,0.01681891891891893,0.17190000000000003,"[[-0.4019, 40], [0.4588, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588]"
26,vader,p4,result_p4_u_.5_.5.csv,u,43,37,0.05847441860465121,-0.006443243243243212,"[[-0.4019, 40], [0.4588, 40]]","[-0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588, -0.4019, -0.4019, -0.4019, -0.4019, 0.4588, 0.4588, 0.4588, 0.4588]"
